"name","html_url","description","stars","forks","language","owner","pushed_at","size_kb","is_fork"
"testDev_11Nov38","https://github.aexp.com/amex-archives/testDev_11Nov38","Ace tenant repo for: testDev_11Nov38 ","0","0","Java","amex-archives","2025-11-11T15:14:13Z","61","False"
"testDev_11Nov39","https://github.aexp.com/amex-archives/testDev_11Nov39","Ace tenant repo for: testDev_11Nov39 ","0","0","Java","amex-archives","2025-11-11T15:16:05Z","32","False"
"testDev_12Nov23","https://github.aexp.com/amex-archives/testDev_12Nov23","Ace tenant repo for: testDev_12Nov23 ","0","0","Java","amex-archives","2025-11-12T07:31:03Z","32","False"
"testDev_12Nov24","https://github.aexp.com/amex-archives/testDev_12Nov24","Ace tenant repo for: testDev_12Nov24 ","0","0","Java","amex-archives","2025-11-12T12:53:26Z","48","False"
"testDev_12Nov25","https://github.aexp.com/amex-archives/testDev_12Nov25","Ace tenant repo for: testDev_12Nov25 ","0","0","Java","amex-archives","2025-11-12T07:34:04Z","61","False"
"testDev_12Nov26","https://github.aexp.com/amex-archives/testDev_12Nov26","Ace tenant repo for: testDev_12Nov26 ","0","0","Java","amex-archives","2025-11-12T07:36:59Z","61","False"
"testDev_12Nov27","https://github.aexp.com/amex-archives/testDev_12Nov27","Ace tenant repo for: testDev_12Nov27 ","0","0","Java","amex-archives","2025-11-12T07:44:07Z","32","False"
"testDev_12Nov28","https://github.aexp.com/amex-archives/testDev_12Nov28","Ace tenant repo for: testDev_12Nov28 ","0","0","Java","amex-archives","2025-11-12T07:45:12Z","32","False"
"testDev_12Nov29","https://github.aexp.com/amex-archives/testDev_12Nov29","Ace tenant repo for: testDev_12Nov29 ","0","0","Java","amex-archives","2025-11-12T07:47:45Z","32","False"
"testDev_12Nov36","https://github.aexp.com/amex-archives/testDev_12Nov36","Ace tenant repo for: testDev_12Nov36 ","0","0","Java","amex-archives","2025-11-12T09:34:13Z","32","False"
"testDev_12Nov38","https://github.aexp.com/amex-archives/testDev_12Nov38","Ace tenant repo for: testDev_12Nov38 ","0","0","Java","amex-archives","2025-11-12T09:50:17Z","32","False"
"testDev_12Nov39","https://github.aexp.com/amex-archives/testDev_12Nov39","Ace tenant repo for: testDev_12Nov39 ","0","0","Java","amex-archives","2025-11-12T09:54:55Z","32","False"
"tgate-architecture","https://github.aexp.com/amex-archives/tgate-architecture","Repository containing Enterprise Architecture documentation for TGATE.","2","0","JavaScript","amex-archives","2026-04-10T18:08:19Z","24386","False"
"timelines","https://github.aexp.com/amex-archives/timelines","Mermaid Gantt Charts Site for Mobile Engineering Teams Projects","0","0","Mermaid","amex-archives","2026-06-11T13:57:53Z","1664","False"
"timsbuild_ansibleplaybook","https://github.aexp.com/amex-archives/timsbuild_ansibleplaybook",,"0","1","Python","amex-archives","2026-05-03T06:44:58Z","506238","False"
"tip-data-ingestion-service","https://github.aexp.com/amex-archives/tip-data-ingestion-service",,"1","0","Java","amex-archives","2026-07-15T16:30:42Z","3209","False"
"tip-orchestrator-service","https://github.aexp.com/amex-archives/tip-orchestrator-service","Orchestrator Service for TCA","0","0","Python","amex-archives","2026-07-09T10:11:59Z","6926","False"
"tls-hub_hub-automation-tests","https://github.aexp.com/amex-archives/tls-hub_hub-automation-tests","TLS Online System Integration Testing framework using WebDriverIO + Cucumber for the Post Booking and Self Service(PBSS) application. Tests in this repo covers US and Intl markets.","0","0","Gherkin","amex-archives","2026-07-13T09:28:29Z","8434092","False"
"tls-twa_twa-service","https://github.aexp.com/amex-archives/tls-twa_twa-service","Serves contextual data for the TLS Workflow Assist website to assist agents","0","0","Kotlin","amex-archives","2026-07-21T17:39:14Z","27149","False"
"tls-workflow-assist-container","https://github.aexp.com/amex-archives/tls-workflow-assist-container",,"0","0","TypeScript","amex-archives","2026-08-02T02:52:22Z","2045","False"
"tls-workflow-assist-root","https://github.aexp.com/amex-archives/tls-workflow-assist-root","TLS Workflow Asisst","0","1","TypeScript","amex-archives","2026-07-31T14:57:52Z","1157","False"
"tm1-mcp","https://github.aexp.com/amex-archives/tm1-mcp","MCP server for TM1 database","0","0","TypeScript","amex-archives","2026-07-17T10:55:32Z","1857","False"
"toto","https://github.aexp.com/amex-archives/toto","Reference application for Team Cirrus GCP Work","1","0","Go","amex-archives","2026-07-10T10:27:49Z","142","False"
"toto-backend","https://github.aexp.com/amex-archives/toto-backend","??? The API for Toto.","0","0","Go","amex-archives","2026-07-13T08:36:34Z","213","False"
"tpdg","https://github.aexp.com/amex-archives/tpdg","Third Party Data Gateway","0","0","Java","amex-archives","2026-07-13T13:18:34Z","4124","False"
"tra-observability","https://github.aexp.com/amex-archives/tra-observability",,"0","4","Jsonnet","amex-archives","2026-07-01T21:17:18Z","933","False"
"travel-lounge-finder-root","https://github.aexp.com/amex-archives/travel-lounge-finder-root","A single module tenancy providing lounge search capability via the LoungeBuddy API","0","2","JavaScript","amex-archives","2026-07-28T16:10:46Z","6246","False"
"travel-marketing-internet-root","https://github.aexp.com/amex-archives/travel-marketing-internet-root","This is the root module associated to the Partner user registration page managed by MAPS team (https://travelmarketing.americanexpress.com/register)","0","0","JavaScript","amex-archives","2026-06-06T13:46:30Z","769","False"
"travel-marketing-intranet-root","https://github.aexp.com/amex-archives/travel-marketing-intranet-root","This is the root module associated to MAPS ( https://travelmarketing.aexp.com )","0","0","JavaScript","amex-archives","2026-03-19T21:57:04Z","896","False"
"travel-vacation-rentals-benefits","https://github.aexp.com/amex-archives/travel-vacation-rentals-benefits","To display single or multiple card member benefits on the search page","0","0","JavaScript","amex-archives","2026-08-01T16:10:16Z","655031","False"
"travel-vacation-rentals-checkout","https://github.aexp.com/amex-archives/travel-vacation-rentals-checkout","Container module for checkout page","0","0","JavaScript","amex-archives","2026-08-01T16:11:35Z","1131357","False"
"travel-vacation-rentals-compare-properties","https://github.aexp.com/amex-archives/travel-vacation-rentals-compare-properties",,"0","0","JavaScript","amex-archives","2026-08-01T16:15:30Z","546412","False"
"travel-vacation-rentals-confirmation","https://github.aexp.com/amex-archives/travel-vacation-rentals-confirmation","Module to land on confirmation page after successful payment on checkout page","1","0","JavaScript","amex-archives","2026-08-01T16:15:47Z","513817","False"
"travel-vacation-rentals-container","https://github.aexp.com/amex-archives/travel-vacation-rentals-container","This module contains all the common modules across STAR application","0","0","JavaScript","amex-archives","2026-08-01T16:13:37Z","175181","False"
"travel-vacation-rentals-cost-billing","https://github.aexp.com/amex-archives/travel-vacation-rentals-cost-billing","Module is to display the cost and billing section on Confirmation page ","0","0","JavaScript","amex-archives","2026-08-01T16:12:36Z","149928","False"
"travel-vacation-rentals-covid","https://github.aexp.com/amex-archives/travel-vacation-rentals-covid","covid section for vacation rentals","0","0","JavaScript","amex-archives","2026-08-01T16:12:36Z","125824","False"
"travel-vacation-rentals-destinations","https://github.aexp.com/amex-archives/travel-vacation-rentals-destinations",,"0","0","JavaScript","amex-archives","2026-08-01T16:16:39Z","1705248","False"
"travel-vacation-rentals-details-summary","https://github.aexp.com/amex-archives/travel-vacation-rentals-details-summary","Module to display the trip details on the details page","1","0","JavaScript","amex-archives","2026-08-01T16:13:31Z","139757","False"
"travel-vacation-rentals-faqs","https://github.aexp.com/amex-archives/travel-vacation-rentals-faqs","FAQ's for vacation rentals","0","0","TypeScript","amex-archives","2026-08-01T16:15:36Z","617155","False"
"travel-vacation-rentals-filter-sort-bookings","https://github.aexp.com/amex-archives/travel-vacation-rentals-filter-sort-bookings","This module takes bookings as input and provides sorted or/and filtered set of bookings based on the input parameters ","0","0","JavaScript","amex-archives","2026-03-20T06:54:45Z","1625043","False"
"travel-vacation-rentals-gallery","https://github.aexp.com/amex-archives/travel-vacation-rentals-gallery","This module takes Images as input to display as per the property","0","0","JavaScript","amex-archives","2026-08-01T16:15:06Z","628339","False"
"travel-vacation-rentals-listings","https://github.aexp.com/amex-archives/travel-vacation-rentals-listings","To display listings for search results","0","0","JavaScript","amex-archives","2026-08-01T16:32:37Z","1362071","False"
"travel-vacation-rentals-listings-details","https://github.aexp.com/amex-archives/travel-vacation-rentals-listings-details","To display listing details for the search results","0","2","JavaScript","amex-archives","2026-07-20T14:19:45Z","4937898","False"
"travel-vacation-rentals-map","https://github.aexp.com/amex-archives/travel-vacation-rentals-map","This module takes the locations and plots them on Map. Also provides details of each location on user actions","0","0","JavaScript","amex-archives","2026-08-01T16:27:50Z","369452","False"
"travel-vacation-rentals-message-container","https://github.aexp.com/amex-archives/travel-vacation-rentals-message-container","This module is for displaying application level alerts, updates or any other messaging with ability for POs to change the content","0","0","JavaScript","amex-archives","2026-08-01T16:26:31Z","135718","False"
"travel-vacation-rentals-payment","https://github.aexp.com/amex-archives/travel-vacation-rentals-payment","Module for payment section on the checkout page","0","0","JavaScript","amex-archives","2026-08-01T16:31:37Z","611933","False"
"travel-vacation-rentals-property-card","https://github.aexp.com/amex-archives/travel-vacation-rentals-property-card","To display single or multiple property cards on the search results page","0","0","JavaScript","amex-archives","2026-08-01T16:29:51Z","355043","False"
"travel-vacation-rentals-search","https://github.aexp.com/amex-archives/travel-vacation-rentals-search","This module contains the search widget for searching the destinations in STAR","0","1","JavaScript","amex-archives","2026-08-01T16:32:07Z","1447795","False"
"travel-vacation-rentals-traveler-info","https://github.aexp.com/amex-archives/travel-vacation-rentals-traveler-info","Module to display and update traveller information on the checkout page","0","0","JavaScript","amex-archives","2026-08-01T16:27:22Z","279803","False"
"travel-vacation-rentals-trip-summary","https://github.aexp.com/amex-archives/travel-vacation-rentals-trip-summary","Module to display complete trip summary on the checkout page","0","0","JavaScript","amex-archives","2026-08-01T16:39:40Z","162829","False"
"travelers-cheques-claim-cheque-details","https://github.aexp.com/amex-archives/travelers-cheques-claim-cheque-details","This module displays details about Travelers Cheques submitted by the customer in their encashment claim, along with the system information and recommendation for claim payment.","0","4","JavaScript","amex-archives","2026-07-12T12:59:52Z","2904","False"
"travelers-cheques-claim-claimant-details","https://github.aexp.com/amex-archives/travelers-cheques-claim-claimant-details","This module displays claimant demographic details for encashment claim, along with the system information and risk recommendation for claim payment. ","0","4","JavaScript","amex-archives","2026-07-17T03:09:01Z","1691","False"
"travelers-cheques-claim-payment-authorization","https://github.aexp.com/amex-archives/travelers-cheques-claim-payment-authorization","This module handles the Approvals of Cheques payment and handling payment account details","0","0","JavaScript","amex-archives","2026-03-19T12:36:44Z","1448","False"
"travelers-cheques-claim-payment-decision","https://github.aexp.com/amex-archives/travelers-cheques-claim-payment-decision",,"0","0","JavaScript","amex-archives","2026-07-24T11:37:23Z","522","False"
"travelers-cheques-claim-review","https://github.aexp.com/amex-archives/travelers-cheques-claim-review","This module displays the status, tasks and owner in detailed level for each claim.","0","0","JavaScript","amex-archives","2026-06-09T09:50:04Z","845","False"
"travelers-cheques-claim-workbasket","https://github.aexp.com/amex-archives/travelers-cheques-claim-workbasket","Claim workbasket holds all the work items(ACE Manual tasks) that are assigned to CCP. This module serves as the front end to display all the work items, and enables CCP to self-assign work items.","0","2","JavaScript","amex-archives","2026-07-01T12:14:17Z","2885","False"
